,HI-LABEL
313097,1
313098,1
313099,1
313100,1
313101,0
313102,1
313103,1
313104,1
313105,1
313106,1
313107,1
313108,1
313109,1
313110,1
313111,1
313112,1
313113,1
313114,1
313115,1
313116,1
313117,1
313118,1
313119,1
313120,1
313121,1
313122,1
313123,1
313124,1
313125,1
313126,0
313127,0
313128,1
313129,1
313130,1
313131,1
313132,1
313133,1
313134,1
313135,1
313136,1
313137,1
313138,1
313139,0
313140,1
313141,1
313142,1
313143,0
313144,1
313145,0
313146,1
313147,1
313148,1
313149,1
313150,1
313151,0
313152,0
313153,0
313154,1
313155,1
313156,1
313157,0
313158,0
313159,1
313160,1
313161,1
313162,1
313163,0
313164,0
313165,1
313166,1
313167,1
313168,0
313169,1
313170,1
313171,1
313172,1
313173,0
313174,0
313175,1
313176,1
313177,1
313178,1
313179,0
313180,0
313181,1
313182,1
313183,1
313184,1
313185,1
313186,1
313187,1
313188,1
313189,1
313190,1
313191,1
313192,1
313193,1
313194,1
313195,1
313196,1
313197,1
313198,0
313199,0
313200,0
313201,0
313202,0
313203,0
313204,1
313205,1
313206,1
313207,0
313208,1
313209,1
313210,1
313211,1
313212,0
313213,0
313214,1
313215,1
313216,1
313217,1
313218,1
313219,1
313220,0
313221,1
313222,1
313223,0
313224,1
313225,0
313226,1
313227,1
313228,1
313229,1
313230,1
313231,1
313232,1
313233,1
313234,1
313235,1
313236,1
313237,0
313238,1
313239,1
313240,0
313241,0
313242,1
313243,1
313244,0
313245,1
313246,1
313247,1
313248,1
313249,1
313250,1
313251,1
313252,1
313253,1
313254,0
313255,0
313256,0
313257,0
313258,1
313259,0
313260,1
313261,0
313262,0
313263,1
313264,1
313265,1
313266,1
313267,1
313268,0
313269,0
313270,1
313271,0
313272,1
313273,0
313274,1
313275,1
313276,1
313277,1
313278,1
313279,1
313280,1
313281,1
313282,1
313283,0
313284,1
313285,1
313286,1
313287,1
313288,1
313289,1
313290,0
313291,1
313292,1
313293,1
313294,1
313295,1
313296,1
313297,1
313298,1
313299,1
313300,1
313301,1
313302,1
313303,1
313304,1
313305,1
313306,1
313307,1
313308,1
313309,1
313310,0
313311,1
313312,0
313313,1
313314,1
313315,1
313316,1
313317,0
313318,0
313319,0
313320,1
313321,1
313322,0
313323,0
313324,1
313325,0
313326,1
313327,0
313328,1
313329,0
313330,1
313331,1
313332,0
313333,1
313334,0
313335,0
313336,1
313337,1
313338,1
313339,1
313340,0
313341,1
313342,0
313343,1
313344,0
313345,0
313346,0
313347,1
313348,0
313349,0
313350,0
313351,1
313352,1
313353,1
313354,1
313355,0
313356,0
313357,1
313358,1
313359,0
313360,0
313361,1
313362,1
313363,1
313364,0
313365,0
313366,0
313367,0
313368,0
313369,1
313370,1
313371,0
313372,1
313373,0
313374,0
313375,0
313376,1
313377,1
313378,1
313379,1
313380,0
313381,0
313382,1
313383,1
313384,0
313385,1
313386,1
313387,1
313388,1
313389,1
313390,1
313391,0
313392,0
313393,1
313394,1
313395,1
313396,1
313397,1
313398,0
313399,1
313400,0
313401,1
313402,1
313403,1
313404,1
313405,0
313406,1
313407,1
313408,1
313409,1
313410,1
313411,1
313412,0
313413,0
313414,1
313415,1
313416,1
313417,1
313418,0
313419,1
313420,1
313421,1
313422,1
313423,1
313424,0
313425,1
313426,1
313427,1
313428,1
313429,1
313430,1
313431,1
313432,1
313433,0
313434,0
313435,1
313436,1
313437,0
313438,1
313439,1
313440,0
313441,1
313442,0
313443,1
313444,1
313445,1
313446,1
313447,1
313448,1
313449,1
313450,1
313451,1
313452,0
313453,1
313454,0
313455,0
313456,1
313457,1
313458,1
313459,0
313460,0
313461,0
313462,1
313463,1
313464,0
313465,1
313466,1
313467,1
313468,0
313469,0
313470,1
313471,1
313472,1
313473,0
313474,0
313475,0
313476,0
313477,0
313478,1
313479,1
313480,1
313481,1
313482,1
313483,1
313484,1
313485,1
313486,1
313487,0
313488,1
313489,0
313490,1
313491,0
313492,1
313493,1
313494,1
313495,1
313496,0
313497,1
313498,1
313499,1
313500,0
313501,1
313502,0
313503,0
313504,1
313505,1
313506,1
313507,0
313508,1
313509,1
313510,1
313511,1
313512,1
313513,1
313514,1
313515,1
313516,0
313517,0
313518,1
313519,1
313520,1
313521,1
313522,1
313523,1
313524,1
313525,1
313526,1
313527,1
313528,0
313529,1
313530,1
313531,1
313532,1
313533,1
313534,1
313535,1
313536,1
313537,0
313538,0
313539,1
313540,0
313541,1
313542,1
313543,1
313544,1
313545,1
313546,1
313547,1
313548,0
313549,1
313550,1
313551,1
313552,1
313553,0
313554,1
313555,1
313556,1
313557,1
313558,0
313559,0
313560,0
313561,1
313562,0
313563,1
313564,0
313565,1
313566,1
313567,1
313568,0
313569,1
313570,1
313571,1
313572,1
313573,1
313574,1
313575,1
313576,1
313577,1
313578,0
313579,1
313580,0
313581,0
313582,1
313583,0
313584,0
313585,1
313586,1
313587,0
313588,1
313589,1
313590,1
313591,1
313592,0
313593,1
313594,1
313595,1
313596,1
313597,1
313598,1
313599,1
313600,1
313601,1
313602,0
313603,1
313604,1
313605,0
313606,1
313607,1
313608,0
313609,1
313610,0
313611,0
313612,0
313613,1
313614,1
313615,1
313616,1
313617,1
313618,1
313619,1
313620,1
313621,0
313622,1
313623,1
313624,1
313625,1
313626,1
313627,0
313628,1
313629,1
313630,1
313631,0
313632,0
313633,1
313634,1
313635,1
313636,1
313637,1
313638,1
313639,1
313640,0
313641,1
313642,1
313643,1
313644,1
313645,1
313646,1
313647,1
313648,1
313649,1
313650,1
313651,1
313652,1
313653,1
313654,1
313655,1
313656,0
313657,0
313658,0
313659,0
313660,0
313661,1
313662,0
313663,0
313664,1
313665,1
313666,1
313667,1
313668,0
313669,0
313670,1
313671,1
313672,0
313673,0
313674,1
313675,1
313676,1
313677,0
313678,1
313679,1
313680,1
313681,0
313682,1
313683,0
313684,1
313685,1
313686,0
313687,1
313688,0
313689,1
313690,1
313691,0
313692,0
313693,1
313694,1
313695,0
313696,0
313697,0
313698,1
313699,1
313700,1
313701,1
313702,1
313703,1
313704,1
313705,1
313706,1
313707,1
313708,1
313709,1
313710,1
313711,1
313712,1
313713,0
313714,0
313715,1
313716,0
313717,0
313718,1
313719,1
313720,1
313721,1
313722,1
313723,1
313724,0
313725,1
313726,1
313727,0
313728,1
313729,1
313730,1
313731,1
313732,1
313733,1
313734,1
313735,1
313736,0
313737,1
313738,1
313739,1
313740,1
313741,1
313742,1
313743,1
313744,0
313745,1
313746,1
313747,1
313748,0
313749,1
313750,1
313751,1
313752,1
313753,0
313754,0
313755,0
313756,0
313757,1
313758,1
313759,1
313760,1
313761,1
313762,1
313763,1
313764,1
313765,1
313766,1
313767,0
313768,1
313769,1
313770,1
313771,1
313772,1
313773,1
313774,1
313775,0
313776,1
313777,1
313778,1
313779,1
313780,1
313781,1
313782,1
313783,1
313784,1
313785,1
313786,0
313787,0
313788,1
313789,1
313790,1
313791,1
313792,1
313793,1
313794,0
313795,1
313796,1
313797,1
313798,1
313799,1
313800,1
313801,1
313802,1
313803,1
313804,0
313805,1
313806,1
313807,1
313808,1
313809,0
313810,1
313811,1
313812,1
313813,0
313814,1
313815,1
313816,1
313817,0
313818,0
313819,1
313820,1
313821,1
313822,0
313823,1
313824,1
313825,0
313826,0
313827,0
313828,1
313829,1
313830,1
313831,1
313832,1
313833,0
313834,1
313835,0
313836,0
313837,1
313838,1
313839,0
313840,1
313841,1
313842,1
313843,1
313844,1
313845,1
313846,1
313847,1
313848,1
313849,1
313850,1
313851,1
313852,1
313853,1
313854,0
313855,0
313856,1
313857,0
313858,0
313859,1
313860,0
313861,1
313862,1
313863,1
313864,1
313865,1
313866,1
313867,0
313868,1
313869,0
313870,0
313871,1
313872,0
313873,1
313874,1
313875,0
313876,0
313877,0
313878,1
313879,1
313880,0
313881,1
313882,0
313883,0
313884,0
313885,0
313886,1
313887,1
313888,1
313889,1
313890,1
313891,1
313892,1
313893,1
313894,1
313895,1
313896,1
313897,1
313898,0
313899,1
313900,1
313901,1
313902,1
313903,1
313904,1
313905,1
313906,1
313907,1
313908,0
313909,1
313910,1
313911,1
313912,1
313913,1
313914,1
313915,1
313916,1
313917,1
313918,1
313919,1
313920,1
313921,1
313922,1
313923,1
313924,1
313925,1
313926,1
313927,1
313928,1
313929,0
313930,0
313931,1
313932,1
313933,1
313934,1
313935,1
313936,1
313937,1
313938,1
313939,1
313940,0
313941,1
313942,1
313943,1
313944,1
313945,1
313946,1
313947,1
313948,1
313949,1
313950,0
313951,1
313952,1
313953,1
313954,1
313955,1
313956,1
313957,1
313958,1
313959,1
313960,1
313961,1
313962,1
313963,1
313964,1
313965,1
313966,1
313967,1
313968,1
313969,1
313970,1
313971,1
313972,1
313973,1
313974,1
313975,1
313976,1
313977,1
313978,1
313979,1
313980,1
313981,1
313982,1
313983,1
313984,1
313985,0
313986,0
313987,1
313988,1
313989,1
313990,0
313991,1
313992,0
313993,1
313994,1
313995,1
313996,1
313997,1
313998,0
313999,1
314000,1
314001,1
314002,0
314003,0
314004,1
314005,1
314006,0
314007,1
314008,1
314009,0
314010,1
314011,1
314012,1
314013,1
314014,1
314015,1
314016,1
314017,0
314018,0
314019,0
314020,0
314021,1
314022,0
314023,1
314024,1
314025,1
314026,0
314027,0
314028,1
314029,0
314030,1
314031,0
314032,1
314033,0
314034,0
314035,0
314036,1
314037,1
314038,1
314039,1
314040,0
314041,0
314042,0
314043,1
314044,1
314045,1
314046,1
314047,1
314048,1
314049,1
314050,1
314051,0
314052,1
314053,1
314054,1
314055,1
314056,1
314057,0
314058,1
314059,1
314060,1
314061,1
314062,1
314063,1
314064,0
314065,0
314066,1
314067,1
314068,0
314069,0
314070,0
314071,0
314072,1
314073,1
314074,0
314075,1
314076,0
314077,1
314078,1
314079,1
314080,0
314081,0
314082,0
314083,1
314084,1
314085,1
314086,1
314087,0
314088,0
314089,0
314090,1
314091,1
314092,1
314093,0
314094,1
314095,1
314096,1
314097,0
314098,1
314099,1
314100,0
314101,1
314102,1
314103,1
314104,1
314105,1
314106,1
314107,1
314108,1
314109,0
314110,0
314111,0
314112,0
314113,0
314114,0
314115,0
314116,1
314117,1
314118,1
314119,0
314120,1
314121,0
314122,0
314123,0
314124,1
314125,1
314126,0
314127,0
314128,1
314129,1
314130,1
314131,1
314132,1
314133,1
314134,1
314135,1
314136,1
314137,1
314138,0
314139,1
314140,1
314141,0
314142,1
314143,1
314144,0
314145,0
314146,1
314147,0
314148,1
314149,0
314150,0
314151,1
314152,1
314153,1
314154,0
314155,0
314156,0
314157,0
314158,0
314159,0
314160,1
314161,1
314162,1
314163,1
314164,1
314165,1
314166,1
314167,0
314168,0
314169,1
314170,0
314171,1
314172,1
314173,0
314174,0
314175,0
314176,1
314177,1
314178,1
314179,0
314180,0
314181,1
314182,1
314183,0
314184,1
314185,0
314186,1
314187,1
314188,0
314189,1
314190,1
314191,1
314192,0
314193,1
314194,1
314195,0
314196,0
314197,1
314198,0
314199,1
314200,1
314201,0
314202,1
314203,0
314204,0
314205,0
314206,0
314207,0
314208,1
314209,1
314210,0
314211,0
314212,0
314213,1
314214,0
314215,1
314216,1
314217,1
314218,1
314219,0
314220,1
314221,1
314222,1
314223,1
314224,1
314225,1
314226,1
314227,1
314228,1
314229,1
314230,1
314231,1
314232,1
314233,0
314234,0
314235,1
314236,1
314237,1
314238,1
314239,1
314240,0
314241,0
314242,1
314243,1
314244,1
314245,1
314246,1
314247,1
314248,1
314249,1
314250,0
314251,1
314252,1
314253,1
314254,1
314255,1
314256,1
314257,1
314258,1
314259,1
314260,1
314261,1
314262,1
314263,1
314264,1
314265,1
314266,1
314267,1
314268,1
314269,0
314270,1
314271,1
314272,1
314273,1
314274,1
314275,1
314276,1
314277,1
314278,1
314279,1
314280,1
314281,1
314282,1
314283,1
314284,0
314285,1
314286,1
314287,1
314288,1
314289,1
314290,1
314291,1
314292,1
314293,1
314294,1
314295,1
314296,1
314297,1
314298,1
314299,1
314300,1
314301,1
314302,0
314303,0
314304,0
314305,0
314306,1
314307,1
314308,1
314309,0
314310,1
314311,1
314312,1
314313,1
314314,1
314315,0
314316,0
314317,1
314318,1
314319,1
314320,0
314321,1
314322,1
314323,0
314324,1
314325,1
314326,1
314327,1
314328,1
314329,1
314330,1
314331,1
314332,1
314333,1
314334,1
314335,1
314336,1
314337,1
314338,1
314339,1
314340,1
314341,1
314342,1
314343,1
314344,1
314345,1
314346,0
314347,1
314348,1
314349,0
314350,1
314351,1
314352,1
314353,0
314354,1
314355,1
314356,1
314357,0
314358,1
314359,1
314360,0
314361,1
314362,1
314363,1
314364,0
314365,1
314366,1
314367,1
314368,1
314369,1
314370,1
314371,0
314372,1
314373,1
314374,1
314375,1
314376,1
314377,1
314378,1
314379,1
314380,1
314381,1
314382,1
314383,0
314384,1
314385,1
314386,1
314387,1
314388,1
314389,1
314390,1
314391,1
314392,0
314393,1
314394,1
314395,1
314396,1
314397,0
314398,1
314399,1
314400,1
314401,1
314402,1
314403,1
314404,1
314405,1
314406,1
314407,1
314408,0
314409,0
314410,1
314411,1
314412,1
314413,1
314414,1
314415,1
314416,1
314417,0
314418,0
314419,1
314420,1
314421,1
314422,1
314423,1
314424,0
314425,1
314426,1
314427,1
314428,1
314429,0
314430,1
314431,0
314432,0
314433,1
314434,1
314435,1
314436,1
314437,0
314438,1
314439,1
314440,1
314441,1
314442,1
314443,1
314444,1
314445,1
314446,1
314447,1
314448,1
314449,1
314450,1
314451,1
314452,1
314453,1
314454,0
314455,1
314456,1
314457,0
314458,0
314459,0
314460,1
314461,0
314462,1
314463,1
314464,1
314465,1
314466,1
314467,1
314468,1
314469,0
314470,1
314471,1
314472,1
314473,1
314474,1
314475,0
314476,1
314477,1
314478,1
314479,1
314480,1
314481,1
314482,1
314483,1
314484,1
314485,1
314486,0
314487,1
314488,1
314489,1
314490,0
314491,1
314492,1
314493,0
314494,1
314495,1
314496,1
314497,1
314498,1
314499,1
314500,1
314501,1
314502,1
314503,0
314504,0
314505,1
314506,1
314507,1
314508,1
314509,0
314510,1
314511,1
314512,1
314513,0
314514,1
314515,1
314516,1
314517,1
314518,1
314519,0
314520,1
314521,1
314522,1
314523,1
314524,0
314525,1
314526,1
314527,0
314528,0
314529,1
314530,0
314531,1
314532,1
314533,1
314534,0
314535,1
314536,0
314537,1
314538,1
314539,1
314540,1
314541,1
314542,1
314543,1
314544,1
314545,1
314546,1
314547,1
314548,1
314549,1
314550,0
314551,1
314552,1
314553,1
314554,1
314555,1
314556,1
314557,0
314558,1
314559,0
314560,1
314561,1
314562,1
314563,1
314564,0
314565,0
314566,0
314567,0
314568,1
314569,1
314570,1
314571,0
314572,0
314573,1
314574,0
314575,0
314576,1
314577,1
314578,1
314579,1
314580,0
314581,1
314582,1
314583,1
314584,1
314585,1
314586,1
314587,1
314588,1
314589,1
314590,1
314591,1
314592,0
314593,0
314594,1
314595,0
314596,0
314597,1
314598,1
314599,1
314600,1
314601,1
314602,1
314603,1
314604,1
314605,1
314606,1
314607,1
314608,0
314609,1
314610,1
314611,1
314612,1
314613,0
314614,1
314615,1
314616,1
314617,1
314618,1
314619,1
314620,1
314621,1
314622,1
314623,1
314624,1
314625,0
314626,1
314627,1
314628,1
314629,1
314630,1
314631,1
314632,1
314633,1
314634,1
314635,1
314636,1
314637,1
314638,0
314639,1
314640,1
314641,1
314642,1
314643,1
314644,1
314645,1
314646,1
314647,1
314648,1
314649,1
314650,1
314651,1
314652,1
314653,0
314654,1
314655,1
314656,1
314657,1
314658,1
314659,1
314660,1
314661,1
314662,1
314663,1
314664,1
314665,1
314666,1
314667,1
314668,1
314669,1
314670,1
314671,1
314672,1
314673,1
314674,1
314675,1
314676,1
314677,1
314678,1
314679,1
314680,1
314681,1
314682,1
314683,1
314684,1
314685,1
314686,1
314687,1
314688,1
314689,1
314690,1
314691,1
314692,0
314693,1
314694,1
314695,1
314696,1
314697,1
314698,1
314699,1
314700,1
314701,1
314702,1
314703,1
314704,1
314705,1
314706,1
314707,1
314708,1
314709,1
314710,1
314711,1
314712,1
314713,1
314714,1
314715,1
314716,1
314717,1
314718,1
314719,1
314720,1
314721,1
314722,1
314723,1
314724,1
314725,1
314726,1
314727,1
314728,1
314729,1
314730,1
314731,1
314732,0
314733,1
314734,1
314735,1
314736,1
314737,1
314738,1
314739,1
314740,1
314741,1
314742,1
314743,1
314744,1
314745,1
314746,1
314747,0
314748,1
314749,1
314750,1
314751,1
314752,1
314753,1
314754,1
314755,1
314756,1
314757,1
314758,1
314759,1
314760,1
314761,1
314762,1
314763,1
314764,1
314765,1
314766,1
314767,1
314768,0
314769,1
314770,1
314771,1
314772,1
314773,1
314774,1
314775,1
314776,1
314777,1
314778,1
314779,1
314780,1
314781,1
314782,1
314783,1
314784,1
314785,1
314786,1
314787,1
314788,1
314789,1
314790,1
314791,1
314792,1
314793,1
314794,1
314795,1
314796,0
314797,1
314798,1
314799,1
314800,1
314801,1
314802,1
314803,1
314804,1
314805,1
314806,1
314807,1
314808,1
314809,1
314810,1
314811,1
314812,1
314813,1
314814,1
314815,1
314816,1
314817,1
314818,1
314819,1
314820,1
314821,1
314822,1
314823,1
314824,1
314825,1
314826,1
314827,1
314828,1
314829,1
314830,1
314831,1
314832,1
314833,1
314834,1
314835,1
314836,0
314837,1
314838,1
314839,1
314840,1
314841,1
314842,1
314843,1
314844,1
314845,1
314846,0
314847,1
314848,1
314849,1
314850,1
314851,1
314852,1
314853,1
314854,1
314855,1
314856,1
314857,1
314858,1
314859,1
314860,1
314861,1
314862,1
314863,1
314864,1
314865,1
314866,1
314867,0
314868,1
314869,1
314870,1
314871,1
314872,1
314873,1
314874,1
314875,0
314876,1
314877,1
314878,1
314879,1
314880,1
314881,1
314882,1
314883,1
314884,1
314885,1
314886,1
314887,1
314888,1
314889,1
314890,1
314891,1
314892,1
314893,0
314894,1
314895,1
314896,1
314897,1
314898,1
314899,1
314900,1
314901,1
314902,1
314903,1
314904,1
314905,1
314906,1
314907,1
314908,1
314909,1
314910,1
314911,1
314912,1
314913,1
314914,0
314915,1
314916,1
314917,1
314918,1
314919,1
314920,1
314921,1
314922,1
314923,1
314924,1
314925,1
314926,1
314927,1
314928,1
314929,1
314930,1
314931,1
314932,1
314933,1
314934,1
314935,1
314936,1
314937,1
314938,1
314939,1
314940,1
314941,1
314942,1
314943,1
314944,1
314945,1
314946,1
314947,1
314948,1
314949,1
314950,1
314951,0
314952,1
314953,1
314954,1
314955,1
314956,1
314957,1
314958,1
314959,0
314960,1
314961,1
314962,1
314963,1
314964,1
314965,1
314966,1
314967,1
314968,1
314969,1
314970,1
314971,1
314972,1
314973,1
314974,1
314975,1
314976,1
314977,1
314978,1
314979,1
314980,1
314981,1
314982,1
314983,1
314984,1
314985,1
314986,1
314987,1
314988,1
314989,1
314990,1
314991,1
314992,1
314993,1
314994,1
314995,1
314996,1
314997,1
314998,1
314999,1
315000,1
315001,1
315002,1
315003,1
315004,1
315005,1
315006,1
315007,1
315008,1
315009,1
315010,1
315011,1
315012,0
315013,1
315014,0
315015,1
315016,1
315017,1
315018,1
315019,1
315020,1
315021,0
315022,1
315023,1
315024,1
315025,1
315026,1
315027,1
315028,1
315029,1
315030,1
315031,1
315032,1
315033,1
315034,1
315035,1
315036,1
315037,1
315038,1
315039,1
315040,1
315041,1
315042,1
315043,1
315044,1
315045,1
315046,1
315047,0
315048,1
315049,1
315050,1
315051,1
315052,1
315053,1
315054,1
315055,0
315056,1
315057,1
315058,1
315059,1
315060,1
315061,1
315062,1
315063,1
315064,1
315065,1
315066,1
315067,1
315068,1
315069,1
315070,1
315071,1
315072,1
315073,1
315074,1
315075,1
315076,1
315077,1
315078,1
315079,1
315080,0
315081,1
315082,1
315083,1
315084,1
315085,1
315086,1
315087,1
315088,1
315089,1
315090,1
315091,1
315092,1
315093,1
315094,1
315095,0
315096,1
315097,1
315098,1
315099,1
315100,1
315101,1
315102,1
315103,0
315104,1
315105,1
315106,1
315107,1
315108,0
315109,1
315110,1
315111,1
315112,1
315113,1
315114,1
315115,1
315116,1
315117,1
315118,1
315119,1
315120,1
315121,1
315122,1
315123,1
315124,1
315125,1
315126,1
315127,1
315128,1
315129,1
315130,1
315131,1
315132,1
315133,1
315134,1
315135,1
315136,1
315137,1
315138,1
315139,0
315140,1
315141,1
315142,1
315143,1
315144,1
315145,1
315146,1
315147,1
315148,1
315149,1
315150,0
315151,1
315152,1
315153,1
315154,1
315155,1
315156,1
315157,1
315158,1
315159,1
315160,1
315161,1
315162,1
315163,1
315164,1
315165,1
315166,1
315167,0
315168,1
315169,1
315170,0
315171,1
315172,1
315173,1
315174,1
315175,1
315176,0
315177,1
315178,1
315179,1
315180,1
315181,1
315182,1
315183,1
315184,1
315185,1
315186,1
315187,1
315188,1
315189,1
315190,1
315191,1
315192,1
315193,1
315194,1
315195,1
315196,1
315197,1
315198,1
315199,1
315200,1
315201,1
315202,1
315203,1
315204,1
315205,1
315206,1
315207,1
315208,1
315209,1
315210,1
315211,1
315212,1
315213,1
315214,1
315215,1
315216,1
315217,1
315218,1
315219,1
315220,1
315221,1
315222,1
315223,1
315224,1
315225,1
315226,1
315227,1
315228,1
315229,1
315230,1
315231,0
315232,1
315233,1
315234,1
315235,1
315236,1
315237,1
315238,1
315239,1
315240,0
315241,1
315242,1
315243,1
315244,1
315245,1
315246,1
315247,1
315248,1
315249,1
315250,1
315251,1
315252,1
315253,1
315254,1
315255,1
315256,1
315257,1
315258,1
315259,1
315260,1
315261,1
315262,1
315263,1
315264,0
315265,1
315266,1
315267,1
315268,0
315269,1
315270,1
315271,1
315272,1
315273,1
315274,0
315275,1
315276,1
315277,1
315278,1
315279,1
315280,1
315281,1
315282,1
315283,1
315284,1
315285,1
315286,1
315287,1
315288,1
315289,1
315290,1
315291,1
315292,1
315293,1
315294,1
315295,1
315296,1
315297,1
315298,1
315299,0
315300,1
315301,1
315302,1
315303,1
315304,1
315305,1
315306,1
315307,1
315308,1
315309,1
315310,1
315311,1
315312,1
315313,1
315314,1
315315,1
315316,1
315317,1
315318,1
315319,1
315320,1
315321,1
315322,1
315323,1
315324,1
315325,1
315326,1
315327,1
315328,0
315329,1
315330,0
315331,1
315332,1
315333,1
315334,1
315335,1
315336,1
315337,1
315338,1
315339,1
315340,1
315341,1
315342,0
315343,0
315344,0
315345,1
315346,1
315347,1
315348,1
315349,1
315350,1
315351,1
315352,1
315353,1
315354,1
315355,1
315356,1
315357,1
315358,1
315359,1
315360,1
315361,1
315362,1
315363,1
315364,1
315365,1
315366,1
315367,1
315368,1
315369,1
315370,1
315371,1
315372,1
315373,1
315374,1
315375,1
315376,1
315377,1
315378,1
315379,1
315380,0
315381,1
315382,1
315383,1
315384,1
315385,1
315386,1
315387,1
315388,0
315389,1
315390,1
315391,1
315392,1
315393,0
315394,1
315395,1
315396,1
315397,1
315398,1
315399,0
315400,1
315401,1
315402,1
315403,0
315404,1
315405,1
315406,1
315407,1
315408,1
315409,1
315410,1
315411,1
315412,1
315413,1
315414,1
315415,1
315416,1
315417,0
315418,1
315419,1
315420,1
315421,1
315422,1
315423,0
315424,1
315425,1
315426,1
315427,1
315428,1
315429,1
315430,1
315431,0
315432,1
315433,1
315434,1
315435,1
315436,1
315437,1
315438,1
315439,1
315440,1
315441,1
315442,1
315443,1
315444,1
315445,0
315446,1
315447,1
315448,1
315449,1
315450,1
315451,0
315452,1
315453,0
315454,1
315455,1
315456,1
315457,1
315458,1
315459,1
315460,1
315461,1
315462,1
315463,1
315464,1
315465,1
315466,1
315467,0
315468,1
315469,1
315470,1
315471,0
315472,1
315473,1
315474,1
315475,1
315476,1
315477,1
315478,1
315479,1
315480,1
315481,1
315482,1
315483,1
315484,1
315485,1
315486,1
315487,1
315488,0
315489,0
315490,0
315491,1
315492,0
315493,1
315494,1
315495,1
315496,1
315497,1
315498,1
315499,0
315500,1
315501,1
315502,1
315503,1
315504,1
315505,1
315506,1
315507,1
315508,0
315509,1
315510,0
315511,1
315512,1
315513,0
315514,0
315515,0
315516,0
315517,1
315518,0
315519,1
315520,0
315521,1
315522,1
315523,1
315524,1
315525,1
315526,1
315527,0
315528,1
315529,0
315530,0
315531,0
315532,0
315533,1
315534,1
315535,1
315536,1
315537,1
315538,1
315539,0
315540,1
315541,1
315542,1
315543,0
315544,0
315545,1
315546,1
315547,1
315548,1
315549,1
315550,0
315551,1
315552,0
315553,1
315554,1
315555,0
315556,0
315557,0
315558,0
315559,1
315560,1
315561,1
315562,1
315563,1
315564,1
315565,1
315566,1
315567,1
315568,1
315569,1
315570,1
315571,1
315572,1
315573,0
315574,1
315575,1
315576,1
315577,1
315578,1
315579,1
315580,1
315581,1
315582,1
315583,1
315584,1
315585,1
315586,1
315587,1
315588,1
315589,0
315590,0
315591,1
315592,1
315593,1
315594,1
315595,1
315596,1
315597,1
315598,1
315599,1
315600,0
315601,0
315602,1
315603,1
315604,1
315605,1
315606,1
315607,1
315608,1
315609,1
315610,1
315611,1
315612,1
315613,1
315614,1
315615,1
315616,0
315617,0
315618,1
315619,1
315620,0
315621,1
315622,1
315623,1
315624,1
315625,1
315626,1
315627,1
315628,1
315629,1
315630,1
315631,1
315632,1
315633,0
315634,1
315635,0
315636,0
315637,1
315638,1
315639,1
315640,1
315641,1
315642,1
315643,1
315644,1
315645,1
315646,1
315647,1
315648,1
315649,1
315650,1
315651,1
315652,1
315653,1
315654,1
315655,1
315656,1
315657,0
315658,1
315659,1
315660,1
315661,1
315662,1
315663,0
315664,1
315665,1
315666,1
315667,1
315668,0
315669,1
315670,1
315671,1
315672,0
315673,1
315674,1
315675,1
315676,1
315677,1
315678,1
315679,1
315680,1
315681,1
315682,1
315683,1
315684,1
315685,1
315686,1
315687,1
315688,1
315689,1
315690,1
315691,1
315692,1
315693,1
315694,1
315695,1
315696,1
315697,1
315698,1
315699,1
315700,1
315701,1
315702,0
315703,1
315704,1
315705,1
315706,1
315707,1
315708,1
315709,1
315710,1
315711,1
315712,1
315713,1
315714,1
315715,1
315716,1
315717,0
315718,1
315719,1
315720,1
315721,1
315722,1
315723,1
315724,0
315725,1
315726,0
315727,1
315728,0
315729,1
315730,1
315731,1
315732,1
315733,1
315734,0
315735,1
315736,1
315737,1
315738,1
315739,1
315740,1
315741,1
315742,1
315743,1
315744,1
315745,1
315746,1
315747,1
315748,1
315749,1
315750,1
315751,0
315752,1
315753,1
315754,1
315755,1
315756,1
315757,1
315758,0
315759,1
315760,1
315761,1
315762,1
315763,1
315764,0
315765,0
315766,1
315767,1
315768,1
315769,1
315770,0
315771,1
315772,1
315773,1
315774,0
315775,1
315776,0
315777,1
315778,1
315779,0
315780,1
315781,1
315782,0
315783,0
315784,0
315785,1
315786,1
315787,1
315788,1
315789,1
315790,1
315791,1
315792,1
315793,1
315794,1
315795,1
315796,1
315797,1
315798,0
315799,1
315800,1
315801,0
315802,1
315803,1
315804,1
315805,1
315806,1
315807,1
315808,1
315809,1
315810,1
315811,1
315812,1
315813,1
315814,0
315815,1
315816,1
315817,1
315818,1
315819,1
315820,1
315821,1
315822,1
315823,1
315824,1
315825,1
315826,1
315827,1
315828,1
315829,1
315830,1
315831,1
315832,1
315833,1
315834,1
315835,1
315836,1
315837,1
315838,1
315839,1
315840,1
315841,1
315842,0
315843,1
315844,1
315845,0
315846,1
315847,1
315848,1
315849,1
315850,1
315851,1
315852,1
315853,1
315854,1
315855,1
315856,1
315857,1
315858,0
315859,1
315860,1
315861,1
315862,1
315863,1
315864,1
315865,0
315866,0
315867,1
315868,1
315869,1
315870,1
315871,1
315872,1
315873,1
315874,1
315875,1
315876,0
315877,0
315878,1
315879,1
315880,1
315881,1
315882,1
315883,1
315884,0
315885,1
315886,1
315887,0
315888,1
315889,1
315890,0
315891,1
315892,0
315893,1
315894,0
